,longitude,latitude,total_rooms,house_value
4735,-118.39,34.05,1621,474100
4736,-118.38,34.05,1004,351000
4737,-118.38,34.05,1241,334100
4738,-118.38,34.05,702,333600
4739,-118.38,34.05,2352,287500
4740,-118.38,34.05,3517,500001
4741,-118.35,34.05,2815,234100
4742,-118.35,34.05,1856,158000
4743,-118.36,34.05,1372,202100
4744,-118.36,34.05,2283,252000
4745,-118.35,34.05,2149,290800
4746,-118.34,34.05,2009,213500
4747,-118.34,34.05,975,140600
4748,-118.35,34.05,1971,195800
4749,-118.34,34.05,2194,259400
4750,-118.32,34.04,2965,172700
4751,-118.32,34.04,1294,165000
4752,-118.32,34.04,1184,156300
4753,-118.33,34.04,1090,192500
4754,-118.33,34.05,3015,268500
4755,-118.33,34.04,2545,420000
4756,-118.34,34.05,2099,167100
4757,-118.34,34.04,2345,139700
4758,-118.34,34.04,2064,127100
4759,-118.34,34.04,1466,123200
4760,-118.35,34.04,1956,150700
4761,-118.35,34.04,1104,151600
4762,-118.35,34.04,1579,179200
4763,-118.36,34.04,1769,139400
4764,-118.36,34.04,1767,157000
4765,-118.35,34.04,1626,146800
4766,-118.36,34.03,1690,133500
4767,-118.37,34.03,1236,122200
4768,-118.36,34.04,3239,125800
4769,-118.35,34.04,1617,169400
4770,-118.35,34.03,865,110900
4771,-118.35,34.04,1839,138000
4772,-118.34,34.04,1681,171400
4773,-118.34,34.03,1426,118800
4774,-118.34,34.04,2010,134600
4775,-118.35,34.03,1438,138100
4776,-118.33,34.04,1806,161500
4777,-118.33,34.03,2314,183900
4778,-118.33,34.04,2437,251100
4779,-118.32,34.04,1989,151100
4780,-118.32,34.04,1766,168800
4781,-118.32,34.04,1008,176800
4782,-118.32,34.03,3189,114000
4783,-118.33,34.03,2840,137500
4784,-118.32,34.03,1082,223200
4785,-118.32,34.03,1845,127800
4786,-118.32,34.03,1734,121500
4787,-118.32,34.02,2511,127100
4788,-118.32,34.02,2010,133400
4789,-118.32,34.02,1648,114200
4790,-118.33,34.02,1667,118200
4791,-118.33,34.02,1528,125700
4792,-118.33,34.03,2312,125000
4793,-118.34,34.02,1614,181000
4794,-118.34,34.02,2067,156900
4795,-118.35,34.03,2334,124000
4796,-118.35,34.03,2122,123300
4797,-118.35,34.02,427,134700
4798,-118.35,34.03,2043,125400
4799,-118.36,34.03,1083,143800
4800,-118.36,34.03,2323,113500
4801,-118.36,34.03,1400,120000
4802,-118.36,34.03,1819,125900
4803,-118.36,34.03,2365,120700
4804,-118.37,34.03,1350,140900
4805,-118.34,34.03,2437,134100
4806,-118.34,34.02,1609,136600
4807,-118.34,34.02,1172,130300
4808,-118.34,34.03,1295,130200
4809,-118.34,34.03,1927,125000
4810,-118.36,34.02,1356,189700
4811,-118.37,34.03,1425,188400
4812,-118.37,34.02,1944,193200
4813,-118.28,34.05,1627,152500
4814,-118.28,34.04,1155,153400
4815,-118.29,34.04,659,132500
4816,-118.29,34.05,907,143800
4817,-118.29,34.04,1353,123700
4818,-118.3,34.04,1757,180000
4819,-118.3,34.05,1005,162500
4820,-118.3,34.05,993,121900
4821,-118.31,34.05,1864,190600
4822,-118.31,34.05,2007,229200
4823,-118.31,34.05,1809,500000
4824,-118.31,34.04,2691,208300
4825,-118.31,34.04,2038,214600
4826,-118.31,34.03,2438,150000
4827,-118.32,34.03,2206,227800
4828,-118.31,34.04,1277,234600
4829,-118.3,34.04,2092,175000
4830,-118.3,34.04,1470,150000
4831,-118.31,34.04,2338,170300
4832,-118.29,34.04,1941,143000
4833,-118.3,34.03,1653,162500
4834,-118.3,34.04,1090,152800
4835,-118.29,34.04,700,128100
4836,-118.29,34.04,432,125000
4837,-118.29,34.03,1680,136400
4838,-118.28,34.03,943,151600
4839,-118.29,34.03,907,179200
4840,-118.29,34.03,3544,258300
4841,-118.29,34.03,1501,135200
4842,-118.29,34.03,3313,168800
4843,-118.29,34.03,1084,119600
4844,-118.31,34.03,2173,135500
4845,-118.31,34.03,1902,132200
4846,-118.31,34.02,1173,111400
4847,-118.31,34.02,1555,105800
4848,-118.31,34.02,1423,98100
4849,-118.31,34.02,1832,98400
4850,-118.3,34.03,2241,147900
4851,-118.3,34.03,1695,150000
4852,-118.31,34.03,1315,138400
4853,-118.3,34.03,2781,187500
4854,-118.31,34.03,2041,156600
4855,-118.31,34.02,1703,127100
4856,-118.31,34.02,1976,112100
4857,-118.3,34.02,2120,116800
4858,-118.29,34.02,1641,141300
4859,-118.3,34.02,3184,137500
4860,-118.3,34.02,1933,119300
4861,-118.28,34.02,515,500001
4862,-118.27,34.03,395,175000
4863,-118.27,34.03,1280,125000
4864,-118.28,34.04,460,162500
4865,-118.28,34.04,1283,160200
4866,-118.28,34.04,1582,200000
4867,-118.28,34.04,1193,180000
4868,-118.28,34.05,1273,275000
4869,-118.28,34.03,1933,147500
4870,-118.28,34.03,2118,164600
4871,-118.28,34.04,1521,162500
4872,-118.27,34.02,2004,127300
4873,-118.28,34.02,281,38800
4874,-118.27,34.02,561,187500
4875,-118.28,34.03,2107,350000
4876,-118.28,34.03,1407,225000
4877,-118.25,34.02,180,158300
4878,-118.24,34.03,142,312500
4879,-118.26,34.03,299,100000
4880,-118.25,34.03,1274,124000
4881,-118.25,34.02,1375,130700
4882,-118.26,34.02,980,123100
4883,-118.26,34.02,1091,136500
4884,-118.26,34.02,1259,126400
4885,-118.26,34.02,1551,117700
4886,-118.26,34.02,1465,96200
4887,-118.26,34.02,1249,114800
4888,-118.26,34.02,848,109600
4889,-118.26,34.02,698,119500
4890,-118.25,34.02,1368,114300
4891,-118.25,34.02,1676,100800
4892,-118.25,34.01,481,90300
4893,-118.25,34.02,1311,119900
4894,-118.24,34.02,542,90600
4895,-118.24,34.01,396,107500
4896,-118.24,34.01,1456,99200
4897,-118.25,34.01,1301,100800
4898,-118.24,34.01,405,127500
4899,-118.25,34.01,782,93400
4900,-118.25,34.01,879,99300
4901,-118.25,34.01,1429,107200
4902,-118.25,34.01,1575,100500
4903,-118.25,34.01,962,110200
4904,-118.26,34.01,697,118800
4905,-118.26,34.01,1269,115800
4906,-118.26,34.01,2451,99600
4907,-118.27,34.01,990,126800
4908,-118.26,34.01,879,118300
4909,-118.27,34.02,1314,97200
4910,-118.27,34.01,1193,116100
4911,-118.27,34.01,1672,129200
4912,-118.27,34.01,921,114100
4913,-118.27,34.01,1235,113300
4914,-118.27,34.0,1748,103800
4915,-118.27,34.0,1869,107400
4916,-118.27,34.0,780,95800
4917,-118.26,34.01,2179,108200
4918,-118.26,34.0,1733,104200
4919,-118.25,34.0,1033,105800
4920,-118.25,34.0,1176,105000
4921,-118.25,34.0,1218,102900
4922,-118.25,34.0,1768,90400
4923,-118.25,34.0,1905,95800
4924,-118.24,34.0,588,87500
4925,-118.24,34.0,863,95000
4926,-118.25,34.0,1419,101300
4927,-118.24,34.0,1715,108200
4928,-118.24,33.99,448,98600
4929,-118.24,33.99,1425,88200
4930,-118.25,33.99,2261,98500
4931,-118.25,33.99,1274,107900
4932,-118.26,34.0,1611,91900
4933,-118.26,34.0,2615,103400
4934,-118.27,34.0,2099,101500
4935,-118.27,34.0,1638,110800
4936,-118.27,34.0,1258,106900
4937,-118.26,33.99,1865,95000
4938,-118.26,33.99,2016,103500
4939,-118.27,33.99,504,100000
4940,-118.27,33.99,932,100000
4941,-118.27,33.99,1407,97100
4942,-118.28,34.01,441,162500
4943,-118.28,34.02,1098,156300
4944,-118.29,34.01,885,143800
4945,-118.3,34.01,4217,122300
4946,-118.3,34.02,2190,103800
4947,-118.29,34.02,2001,118800
4948,-118.3,34.02,2386,108000
4949,-118.3,34.01,1147,111700
4950,-118.31,34.01,1463,109400
4951,-118.31,34.02,1046,116900
4952,-118.31,34.02,2255,115200
4953,-118.31,34.01,2073,117100
4954,-118.31,34.02,2217,108800
4955,-118.31,34.01,2544,121000
4956,-118.31,34.01,2547,123200
4957,-118.31,34.01,1793,123700
4958,-118.29,34.01,814,123200
4959,-118.29,34.01,2238,125000
4960,-118.3,34.0,1743,116000
4961,-118.3,34.01,1908,136200
4962,-118.3,34.01,1444,134400
4963,-118.28,34.01,2305,132000
4964,-118.28,34.0,1650,114100
4965,-118.29,34.0,1487,112500
4966,-118.29,34.01,751,137500
4967,-118.29,34.01,1385,142500
4968,-118.28,34.01,2601,122900
4969,-118.28,34.0,713,103600
4970,-118.28,34.01,795,131300
4971,-118.28,34.01,483,126600
4972,-118.28,34.0,3335,118800
4973,-118.28,34.0,1534,119200
4974,-118.28,34.0,855,112500
4975,-118.28,34.0,2636,124000
4976,-118.28,34.0,1514,96100
4977,-118.29,34.0,1753,105800
4978,-118.29,34.0,1807,111700
4979,-118.29,34.0,1319,128600
4980,-118.3,34.0,1131,134600
4981,-118.3,34.0,1420,116100
4982,-118.29,34.0,2579,109600
4983,-118.3,34.0,1686,116400
4984,-118.3,34.0,1296,111600
4985,-118.31,34.0,1542,129100
4986,-118.3,34.0,1718,128000
4987,-118.31,34.0,1630,120000
4988,-118.31,34.0,2709,122500
4989,-118.31,34.0,1551,116400
4990,-118.31,33.99,2235,101400
4991,-118.31,33.99,1525,126600
4992,-118.31,33.99,1489,104800
4993,-118.31,33.99,1703,100000
4994,-118.29,33.99,2608,114800
4995,-118.3,33.99,2637,96500
4996,-118.3,33.99,2212,101100
4997,-118.28,33.99,2577,98300
4998,-118.29,33.99,2198,103400
4999,-118.28,33.99,1283,101900
5000,-118.28,33.99,2174,95000
5001,-118.28,33.99,1211,99300
5002,-118.32,34.01,3104,128000
5003,-118.32,34.02,1655,194300
5004,-118.32,34.02,1949,189700
5005,-118.32,34.01,1842,157700
5006,-118.32,34.01,1745,123400
5007,-118.33,34.02,2223,182600
5008,-118.33,34.01,1320,193000
5009,-118.33,34.02,2043,181100
5010,-118.32,34.01,4032,165800
5011,-118.33,34.01,2227,187500
5012,-118.33,34.01,1762,188500
5013,-118.33,34.01,2182,181300
5014,-118.32,34.0,3250,112600
5015,-118.32,34.0,2189,120900
5016,-118.33,34.0,1671,121500
5017,-118.33,34.0,825,133300
5018,-118.33,34.0,873,151600
5019,-118.32,33.99,2028,98700
5020,-118.32,33.99,1407,114200
5021,-118.33,33.99,1918,126500
5022,-118.33,33.99,1582,149600
5023,-118.34,33.99,2009,170500
5024,-118.32,33.99,1260,115200
5025,-118.32,33.99,1257,108900
5026,-118.33,33.99,2224,122500
5027,-118.34,33.99,1217,140300
5028,-118.32,33.98,949,114700
5029,-118.32,33.98,1298,104300
5030,-118.32,33.98,1528,101000
5031,-118.32,33.98,1611,103300
5032,-118.33,33.98,3889,113900
5033,-118.33,33.98,1784,108900
5034,-118.33,33.98,3063,149100
5035,-118.34,33.99,2225,140400
5036,-118.34,33.98,2126,149000
5037,-118.35,33.99,2183,180100
5038,-118.35,33.98,2512,207600
5039,-118.34,33.99,397,166700
5040,-118.32,33.98,1448,108600
5041,-118.32,33.97,1778,138800
5042,-118.32,33.98,1412,118600
5043,-118.33,33.98,3112,118500
5044,-118.33,33.97,2526,158800
5045,-118.33,33.97,1830,156400
5046,-118.36,34.02,3745,195800
5047,-118.36,34.01,3140,350400
5048,-118.37,34.02,2263,246800
5049,-118.38,34.02,1893,140600
5050,-118.33,34.02,1249,170500
5051,-118.34,34.01,1359,312500
5052,-118.34,34.01,4291,106300
5053,-118.34,34.01,2318,266700
5054,-118.34,34.02,1527,187800
5055,-118.35,34.02,3978,167900
5056,-118.35,34.02,5218,118800
5057,-118.35,34.02,3358,87500
5058,-118.35,34.01,3246,353200
5059,-118.35,34.01,3776,332100
5060,-118.35,34.0,3085,301000
5061,-118.28,33.99,1138,100000
5062,-118.28,33.99,1971,103000
5063,-118.29,33.99,979,108900
5064,-118.29,33.98,1582,108300
5065,-118.29,33.99,1902,112900
5066,-118.3,33.99,1458,98200
5067,-118.3,33.99,1534,94500
5068,-118.3,33.98,1597,93300
5069,-118.3,33.99,1701,91400
5070,-118.31,33.98,222,111700
5071,-118.31,33.99,857,108000
5072,-118.31,33.98,1837,96500
5073,-118.31,33.98,1607,96600
5074,-118.31,33.98,1985,106600
5075,-118.31,33.98,1975,112200
5076,-118.32,33.98,1993,119800
5077,-118.29,33.98,2261,97200
5078,-118.29,33.98,1124,93100
5079,-118.3,33.98,1371,94000
5080,-118.3,33.98,2010,95800
5081,-118.3,33.98,1998,102400
5082,-118.3,33.98,1242,95200
5083,-118.29,33.98,2833,100000
5084,-118.29,33.98,1118,110000
5085,-118.28,33.98,1306,92200
5086,-118.28,33.98,865,93000
5087,-118.28,33.98,1720,92300
5088,-118.28,33.98,883,121400
5089,-118.29,33.98,1162,100000
5090,-118.28,33.97,1068,102600
5091,-118.28,33.97,2017,107000
5092,-118.28,33.97,2305,100000
5093,-118.29,33.97,2660,107300
5094,-118.3,33.97,1425,98500
5095,-118.3,33.97,1521,99800
5096,-118.3,33.97,944,124100
5097,-118.3,33.97,2270,119400
5098,-118.31,33.97,1595,124200
5099,-118.31,33.97,2066,125800
5100,-118.31,33.97,1629,142600
5101,-118.31,33.97,1541,136100
5102,-118.31,33.94,1353,131700
5103,-118.3,33.95,1843,120000
5104,-118.31,33.95,1823,131000
5105,-118.31,33.95,1558,133500
5106,-118.31,33.95,2490,149600
5107,-118.31,33.94,2104,142000
5108,-118.31,33.96,2118,121000
5109,-118.31,33.96,2149,131800
5110,-118.31,33.96,1686,136300
5111,-118.31,33.96,2015,138700
5112,-118.29,33.97,3139,134200
5113,-118.29,33.96,1717,113200
5114,-118.3,33.96,2009,109500
5115,-118.3,33.96,2802,136300
5116,-118.28,33.96,1175,98400
5117,-118.28,33.96,2074,102100
5118,-118.28,33.97,2771,99000
5119,-118.29,33.96,4022,116300
5120,-118.3,33.96,2112,117400
5121,-118.31,33.96,2523,127400
5122,-118.31,33.96,1586,140400
5123,-118.31,33.96,2005,140300
5124,-118.26,33.99,1702,97500
5125,-118.27,33.98,1966,101500
5126,-118.28,33.99,1454,104000
5127,-118.27,33.99,656,101800
5128,-118.28,33.98,1240,97500
5129,-118.27,33.98,1696,99200
5130,-118.27,33.98,2062,97000
5131,-118.27,33.98,1722,92500
5132,-118.26,33.98,762,98200
5133,-118.26,33.97,1295,98200
5134,-118.26,33.97,1246,96300
5135,-118.26,33.97,1521,100600
5136,-118.26,33.97,1086,95700
5137,-118.27,33.97,1546,96800
5138,-118.28,33.97,2180,90100
5139,-118.27,33.97,2569,101400
5140,-118.28,33.97,1819,97300
5141,-118.27,33.96,977,86400
5142,-118.27,33.96,796,92600
5143,-118.28,33.96,1812,99100
5144,-118.26,33.97,1504,94200
5145,-118.26,33.96,1475,95300
5146,-118.26,33.96,1255,94000
5147,-118.26,33.97,1331,90600
5148,-118.27,33.97,1462,90100
5149,-118.27,33.96,1126,91700
5150,-118.27,33.96,1040,90900
5151,-118.27,33.95,1529,97900
5152,-118.26,33.95,1387,95100
5153,-118.26,33.95,1513,94400
5154,-118.26,33.96,1542,100000
5155,-118.26,33.96,1625,89800
5156,-118.28,33.96,1604,96700
5157,-118.28,33.95,2044,94800
5158,-118.28,33.96,1206,101300
5159,-118.28,33.96,882,99100
5160,-118.28,33.96,1983,91400
5161,-118.29,33.95,1401,99300
5162,-118.29,33.95,721,89700
5163,-118.29,33.96,1340,111400
5164,-118.29,33.95,2808,102300
5165,-118.29,33.95,1701,93200
5166,-118.28,33.94,1201,105600
5167,-118.29,33.94,1089,107700
5168,-118.27,33.95,2073,93600
5169,-118.27,33.95,1156,94900
5170,-118.27,33.94,1041,91600
5171,-118.28,33.94,637,89700
5172,-118.28,33.95,835,86200
5173,-118.27,33.95,935,101300
5174,-118.27,33.95,987,98000
5175,-118.27,33.95,1261,88800
5176,-118.27,33.95,1579,98500
5177,-118.25,33.95,1405,89800
5178,-118.26,33.94,1080,93400
5179,-118.26,33.95,1771,96700
5180,-118.26,33.95,1481,94600
5181,-118.26,33.94,1103,99600
5182,-118.25,33.94,1002,94500
5183,-118.26,33.94,1510,94200
5184,-118.27,33.94,1314,89800
5185,-118.26,33.94,795,90300
5186,-118.26,33.93,1562,93200
5187,-118.27,33.93,570,91300
5188,-118.27,33.94,721,92400
5189,-118.27,33.94,973,94900
5190,-118.27,33.93,1467,92700
5191,-118.26,33.93,1102,95400
5192,-118.26,33.93,1433,104800
5193,-118.25,33.93,657,110200
5194,-118.26,33.92,1076,98900
5195,-118.27,33.92,1465,88800
5196,-118.27,33.94,1309,88700
5197,-118.27,33.94,1764,93100
5198,-118.27,33.94,2078,96900
5199,-118.28,33.93,847,94100
5200,-118.28,33.94,1381,94200
5201,-118.28,33.94,456,81300
5202,-118.28,33.94,1631,100000
5203,-118.28,33.93,1898,97400
5204,-118.29,33.93,2021,129900
5205,-118.29,33.94,1782,105700
5206,-118.28,33.93,936,122600
5207,-118.29,33.92,1935,120200
5208,-118.29,33.93,896,128100
5209,-118.27,33.93,2073,88400
5210,-118.28,33.92,1274,90400
5211,-118.28,33.93,269,90600
5212,-118.28,33.93,529,90600
5213,-118.28,33.93,117,90600
5214,-118.25,33.94,1463,99800
5215,-118.25,33.94,1113,91300
5216,-118.25,33.94,793,90400
5217,-118.23,33.95,2667,87500
5218,-118.24,33.95,1193,89500
5219,-118.24,33.95,649,97500
5220,-118.24,33.95,2316,97400
5221,-118.24,33.95,1260,107600
5222,-118.25,33.95,2136,95700
5223,-118.24,33.95,441,90200
5224,-118.25,33.95,764,100000
5225,-118.25,33.93,975,87500
5226,-118.25,33.93,2452,100000
5227,-118.25,33.93,819,85400
5228,-118.24,33.94,869,84200
5229,-118.24,33.94,796,88300
5230,-118.24,33.93,1027,86300
5231,-118.24,33.93,779,89800
5232,-118.24,33.94,380,90000
5233,-118.24,33.94,1215,95500
5234,-118.23,33.94,1141,90100
5235,-118.23,33.94,1090,97600
5236,-118.23,33.94,1110,92100
5237,-118.24,33.94,940,92000
5238,-118.23,33.93,501,87000
5239,-118.23,33.93,2065,104900
5240,-118.24,33.93,1063,88700
5241,-118.39,34.12,6447,500001
5242,-118.4,34.11,5578,500001
5243,-118.42,34.12,2089,500001
5244,-118.43,34.11,10806,500001
5245,-118.43,34.09,1613,500001
5246,-118.45,34.12,10722,500001
5247,-118.44,34.09,3129,500001
5248,-118.43,34.08,778,500001
5249,-118.45,34.08,1500,500001
5250,-118.45,34.1,6675,500001
5251,-118.46,34.08,3247,500001
5252,-118.47,34.1,8041,500001
5253,-118.49,34.11,6603,500001
5254,-118.48,34.07,4767,500001
5255,-118.48,34.07,3351,500001
5256,-118.48,34.07,4042,500001
5257,-118.49,34.06,2861,500001
5258,-118.49,34.07,2929,500001
5259,-118.51,34.11,9013,500001
5260,-118.5,34.05,1487,500001
5261,-118.53,34.09,5477,500001
5262,-118.52,34.05,1814,500001
5263,-118.52,34.04,1985,500001
5264,-118.57,34.09,7970,500001
5265,-118.54,34.05,6778,500001
5266,-118.55,34.04,1482,500001
5267,-118.56,34.03,2095,500001
5268,-118.56,34.06,2332,500001
5269,-118.54,34.06,3755,500001
5270,-118.55,34.03,9075,500001
5271,-118.52,34.04,993,500001
5272,-118.52,34.04,2167,500001
5273,-118.53,34.04,1711,500001
5274,-118.53,34.03,4350,500001
5275,-118.5,34.05,4152,500001
5276,-118.55,33.99,2603,500001
5277,-118.51,34.04,4715,500001
5278,-118.47,34.06,1271,500001
5279,-118.47,34.06,3030,500001
5280,-118.48,34.05,3623,500001
5281,-118.49,34.05,1918,500001
5282,-118.47,34.06,6577,500001
5283,-118.46,34.06,5448,500001
5284,-118.47,34.05,2689,500001
5285,-118.46,34.05,4077,337500
5286,-118.46,34.05,3639,387500
5287,-118.47,34.05,5215,500001
5288,-118.47,34.05,4401,500001
5289,-118.48,34.05,2143,500001
5290,-118.49,34.05,1346,500001
5291,-118.42,34.08,1399,500001
5292,-118.43,34.07,3203,500001
5293,-118.43,34.07,3251,500001
5294,-118.44,34.07,3535,500001
5295,-118.44,34.07,1973,500001
5296,-118.44,34.06,3910,500001
5297,-118.44,34.07,730,350000
5298,-118.44,34.06,520,500001
5299,-118.45,34.07,4284,350000
5300,-118.45,34.07,4845,350000
5301,-118.45,34.06,3367,500000
5302,-118.46,34.06,1302,500001
5303,-118.46,34.07,2511,500001
5304,-118.46,34.07,2418,500001
5305,-118.46,34.07,2564,500001
5306,-118.44,34.06,5102,500001
5307,-118.44,34.05,4780,500001
5308,-118.44,34.05,1880,500000
5309,-118.44,34.05,5368,316700
5310,-118.43,34.06,3184,500001
5311,-118.43,34.06,1463,500001
5312,-118.43,34.05,4251,500001
5313,-118.44,34.06,4833,500001
5314,-118.42,34.06,2933,500001
5315,-118.43,34.06,1317,500001
5316,-118.43,34.06,2982,500001
5317,-118.43,34.06,4600,500001
5318,-118.42,34.06,533,500001
5319,-118.42,34.06,1881,500001
5320,-118.42,34.05,4888,500001
5321,-118.43,34.05,1693,500001
5322,-118.43,34.05,3832,477300
5323,-118.44,34.05,5943,305000
5324,-118.44,34.05,3970,500001
5325,-118.43,34.04,2425,494700
5326,-118.45,34.05,801,181300
5327,-118.45,34.04,3319,283300
5328,-118.45,34.04,3771,277500
5329,-118.46,34.05,6902,410000
5330,-118.45,34.05,4099,275000
5331,-118.46,34.04,3522,337500
5332,-118.47,34.04,5041,268800
5333,-118.45,34.04,3330,393800
5334,-118.46,34.04,2142,325000
5335,-118.46,34.04,2768,360000
5336,-118.46,34.04,2729,420800
5337,-118.46,34.04,2621,348100
5338,-118.45,34.04,2819,360200
5339,-118.45,34.03,727,300000
5340,-118.45,34.03,1657,336300
5341,-118.44,34.04,32,225000
5342,-118.44,34.04,18,350000
5343,-118.44,34.04,2670,347800
5344,-118.43,34.04,1782,485100
5345,-118.42,34.04,1508,409800
5346,-118.43,34.04,2725,427500
5347,-118.41,34.05,9728,500001
5348,-118.42,34.05,2921,500001
5349,-118.42,34.05,2533,500001
5350,-118.4,34.05,4473,500001
5351,-118.4,34.04,2079,500001
5352,-118.4,34.04,1298,500001
5353,-118.4,34.03,1831,500001
5354,-118.41,34.03,1730,500001
5355,-118.41,34.04,601,500001
5356,-118.39,34.05,2458,412500
5357,-118.39,34.05,3105,500001
5358,-118.4,34.05,2113,500001
5359,-118.39,34.05,2814,460000
5360,-118.41,34.04,1907,500001
5361,-118.41,34.04,2113,500001
5362,-118.41,34.03,3053,500001
5363,-118.42,34.04,1975,500001
5364,-118.42,34.04,1358,500001
5365,-118.39,34.04,2089,500001
5366,-118.39,34.04,1873,461300
5367,-118.4,34.04,3863,500001
5368,-118.4,34.05,1028,500001
5369,-118.39,34.05,1467,500001
5370,-118.38,34.04,2237,207700
5371,-118.38,34.04,2846,254200
5372,-118.38,34.04,767,340400
5373,-118.38,34.04,3005,309100
5374,-118.38,34.04,2614,271600
5375,-118.39,34.04,101,237500
5376,-118.39,34.04,1492,340400
5377,-118.39,34.04,1230,308300
5378,-118.39,34.03,1722,232500
